country,dataset_key,dataset_party_id,name_short,name,name_english,year_first,year_last,share,share_year,description,comment,created,modified,external_id,partyfacts_id,linked 
SVK,parlgov,2246,MOS,Maďarská občianska strana – Magyar polgári párt,Hungarian Civic Party,1992,1994,2.3,1992,,,2014-02-08 21:29:38.122915+00:00,2021-03-12 10:13:54.259024+00:00,3793,2284,2014-05-16 21:27:55.223903+00:00
SVK,parlgov,559,MK,Maďarskej koalície – Magyar koalíció,Hungarian Coalition,1990,2020,11.7,2006,,,2012-12-30 23:35:13.945000+00:00,2021-03-12 10:13:54.267234+00:00,300,349,2012-12-30 23:49:01.656000+00:00
SVK,parlgov,2390,MS,Magnificat Slovakia,Beautiful Slovakia,2014,2014,1.2,2014,,,2015-02-19 11:45:35.411432+00:00,2021-03-12 10:13:54.270650+00:00,8113,3221,2015-02-20 18:15:54.596993+00:00
SVK,parlgov,1620,MH,Most-Híd,Most-Hid,2010,2020,8.1,2010,,,2012-12-30 23:37:14.260000+00:00,2021-03-12 10:13:54.277867+00:00,883,258,2012-12-30 23:48:54.923000+00:00
SVK,parlgov,2391,NaS-NS,Národ a spravodlivosť – Naša strana,Nation and Justice -- Our Party,2014,2014,1.4,2014,,,2015-02-19 11:45:27.258367+00:00,2021-03-12 10:13:54.292118+00:00,8095,2132,2015-02-20 15:16:58.370709+00:00
SVK,parlgov,1228,NDS,Národno-demokratická strana,National Democratic Party,1900,2020,,,,,2012-12-30 23:38:17.483000+00:00,2021-03-12 10:13:54.300132+00:00,1189,1174,2012-12-30 23:48:55.313000+00:00
SVK,parlgov,2237,NS,Nové Slovensko,New Slovakia,1994,1994,1.3,1994,,,2014-02-08 21:29:45.819651+00:00,2021-03-12 10:13:54.303466+00:00,3845,2074,2014-03-04 09:03:41.041770+00:00
SVK,parlgov,1645,OKS,Obcianska konzervatívna strana,Civic Conservative Party,2004,2014,6.8,2014,,,2012-12-30 23:38:45.153000+00:00,2021-03-12 10:13:54.320813+00:00,1327,665,2012-12-30 23:48:55.659000+00:00
SVK,parlgov,1759,OLaNO,Obyčajní ľudia a nezávislé osobnosti,Ordinary People and Independent,2010,2020,25.0,2020,,,2012-12-30 23:35:28.446000+00:00,2021-03-12 10:13:54.340174+00:00,375,2130,2014-05-16 21:21:00.037970+00:00
SVK,parlgov,20,PSNS,Pravá Slovenská národná strana,Real Slovak National Party,2002,2002,3.6,2002,,,2012-12-30 23:35:15.055000+00:00,2021-03-12 10:13:54.360797+00:00,306,129,2012-12-30 23:48:56.430000+00:00
SVK,parlgov,2389,PaS,Právo a spravodlivost,Law and Justice,2014,2014,1.7,2014,,,2015-02-19 11:45:24.458567+00:00,2021-03-12 10:13:54.388247+00:00,8089,3208,2015-02-20 15:22:42.893316+00:00
SVK,parlgov,2751,PS,Progresívne Slovensko,Progressive Slovakia,2019,2020,7.0,2020,,,2019-07-26 05:36:32.629370+00:00,2021-03-12 10:13:54.408514+00:00,34601,7361,2019-07-30 13:39:42.681354+00:00
SVK,parlgov,2624,S,Sieť,Network,2016,2016,5.6,2016,,,2016-06-08 07:43:20.912462+00:00,2021-03-12 10:13:54.490524+00:00,16307,4872,2016-06-08 14:01:10.329411+00:00
SVK,parlgov,1460,SaS,Sloboda a solidarita,Freedom and Solidarity,2009,2020,12.1,2010,,,2012-12-30 23:34:56.362000+00:00,2021-03-12 10:13:54.521657+00:00,207,1386,2012-12-30 23:48:56.799000+00:00
SVK,parlgov,752,SF,Slobodné fórum,Free Forum,2004,2009,3.5,2006,,,2012-12-30 23:35:33.918000+00:00,2021-03-12 10:13:54.569462+00:00,404,137,2012-12-30 23:48:57.185000+00:00
SVK,parlgov,131,SDKU-DS,Slovenská demokratická a kresťanská únia – Demokratická strana,Slovak Democratic and Christian Union -- Democratic Party,2002,2014,18.4,2006,,,2012-12-30 23:35:26.431000+00:00,2021-03-12 10:13:54.604998+00:00,364,1617,2012-12-30 23:48:57.896000+00:00
SVK,parlgov,313,SDK,Slovenská demokratická koalícia,Slovak Democratic Coalition,1998,1998,26.3,1998,,,2012-12-30 23:34:52.266000+00:00,2021-03-12 10:13:54.615471+00:00,185,226,2012-12-30 23:48:58.254000+00:00
SVK,parlgov,1072,SNS,Slovenská národná strana,Slovak National Party,1990,2020,13.9,1990,,,2012-12-30 23:34:47.575000+00:00,2021-03-12 10:13:54.626157+00:00,159,730,2012-12-30 23:48:58.647000+00:00
SVK,parlgov,2623,SR,Sme Rodina – Boris Kollár,We are family -- Boris Kollar,2016,2020,8.2,2020,,,2016-06-08 07:43:21.936618+00:00,2021-03-12 10:13:54.633945+00:00,16308,4873,2016-06-08 14:04:11.174014+00:00
SVK,parlgov,220,Smer,Smer – sociálna demokracia,Direction -- Social Democracy,2002,2020,44.4,2012,,,2012-12-30 23:34:55.109000+00:00,2021-03-12 10:13:54.648636+00:00,200,311,2012-12-30 23:48:58.983000+00:00
SVK,parlgov,64,SDA,Sociálnodemokratická alternatíva,Social Democratic Alternative,2002,2002,1.8,2002,,,2012-12-30 23:37:00.835000+00:00,2021-03-12 10:13:54.657396+00:00,817,618,2012-12-30 23:48:59.363000+00:00
SVK,parlgov,1651,SDSS,Sociálnodemokratická strana Slovenska,Social Democratic Party of Slovakia,1990,2014,4.0,1992,,,2012-12-30 23:35:45.980000+00:00,2021-03-12 10:13:54.663727+00:00,466,200,2012-12-30 23:48:59.709000+00:00
SVK,parlgov,2233,SPV,Spojenestvo poľnohospodárov a vidieka,Alliance of Farmers and the Countryside,1990,1990,2.5,1990,,,2014-02-08 21:29:57.506057+00:00,2021-03-12 10:13:54.716324+00:00,3935,2453,2014-06-14 21:45:10.332170+00:00
SVK,parlgov,527,SV,Spoločná voľba,Common Choice,1994,1994,10.4,1994,,,2012-12-30 23:37:26.664000+00:00,2021-03-12 10:13:54.719144+00:00,946,205,2012-12-30 23:49:00.056000+00:00
SVK,parlgov,1415,SDL,Strana demokratickej ľavice,Party of the Democratic Left,1990,2002,14.7,1992,,,2012-12-30 23:37:20.390000+00:00,2021-03-12 10:13:54.731264+00:00,914,1242,2012-12-30 23:49:01.276000+00:00
SVK,parlgov,2317,SDL-05,Strana demokratickej ľavice – 2005,Party of the Democratic Left -- 2005,2010,2010,2.4,2010,,,2014-05-16 13:45:05.227133+00:00,2021-03-12 10:13:54.738253+00:00,4483,2131,2014-05-16 21:20:23.674928+00:00
SVK,parlgov,1016,SOP,Strana občianskeho porozumenia,Party of Civic Understanding,1998,1998,8.0,1998,,,2012-12-30 23:36:10.610000+00:00,2021-03-12 10:13:54.740484+00:00,580,9,2012-12-30 23:49:02.026000+00:00
SVK,parlgov,2238,SPK,"Strana proti korupcii, za poriadok, prácu a peniaze pre všetkých slušných obcanov","Party against Corruption, for Order, Labour and Money for all Decent Citizens",1994,1994,1.3,1994,,,2014-02-08 21:29:54.861646+00:00,2021-03-12 10:13:54.747572+00:00,3919,2075,2014-03-04 09:05:05.900142+00:00
SVK,parlgov,2232,SSL,Strana slobody,Freedom Party,1990,1990,1.8,1990,,,2014-02-08 21:29:58.096415+00:00,2021-03-12 10:13:54.754661+00:00,3939,2282,2014-05-16 21:25:37.232788+00:00
SVK,parlgov,2388,TIP,Strana TIP – Tvoríme inú politiku,TIP Party -- We create another policy ,2014,2014,3.7,2014,,,2015-02-19 11:45:30.710422+00:00,2021-03-12 10:13:54.756636+00:00,8103,3222,2015-02-20 18:16:09.667750+00:00
SVK,parlgov,874,SZS,Strana zelených,Green Party,1990,2009,3.5,1990,,,2012-12-30 23:38:46.158000+00:00,2021-03-12 10:13:54.759266+00:00,1332,1569,2012-12-30 23:49:02.440000+00:00
SVK,parlgov,2235,SZ-92,Strana zelených – 1992,Green Party -- 1992,1992,1992,1.1,1992,,,2014-02-08 21:29:57.915183+00:00,2021-03-12 10:13:54.763695+00:00,3937,5849,2018-02-02 18:54:00.925712+00:00
SVK,parlgov,1061,VPN,Verejnosť proti násiliu,Public against Violence,1990,1992,29.4,1990,,,2012-12-30 23:36:34.199000+00:00,2021-03-12 10:13:54.766666+00:00,696,5,2012-12-30 23:49:02.831000+00:00
SVK,parlgov,2798,V,Vlasť,Homeland,2020,2020,2.9,2020,,,2020-12-08 14:37:38.781189+00:00,2021-03-12 10:13:54.769533+00:00,48921,8643,2020-12-08 18:12:49.184653+00:00
SVK,parlgov,2796,ZAL,Za ľudí,For the People,2020,2020,5.8,2020,,,2020-12-08 14:36:59.206230+00:00,2021-03-12 10:13:54.780063+00:00,48907,8394,2020-12-08 14:36:59.306840+00:00
SVK,parlgov,1563,ZRS,Združenie robotníkov Slovenska,Association of Workers of Slovakia,1994,1998,7.3,1994,,,2012-12-30 23:35:40.609000+00:00,2021-03-12 10:13:54.788091+00:00,438,230,2012-12-30 23:49:03.215000+00:00
SVK,parlgov,2013,ZZ,"Zmena zdola, DÚ","Change from the Bottom, DU",2012,2012,1.3,2012,,,2012-12-30 23:36:31.157000+00:00,2021-03-12 10:13:54.790575+00:00,681,1181,2012-12-30 23:49:03.603000+00:00
SVN,parlgov,380,AS,Aktivna Slovenija,Active Slovenia,2004,2004,4.0,2004,,,2012-12-30 23:34:53.609000+00:00,2021-03-12 10:13:54.827284+00:00,192,1302,2012-12-30 23:49:05.146000+00:00
SVN,parlgov,1587,DeSUS,Demokratična stranka upokojencev Slovenije,Democratic Party of Pensioners of Slovenia,1996,2019,10.2,2014,,,2012-12-30 23:37:55.753000+00:00,2021-03-12 10:13:54.832337+00:00,1090,467,2012-12-30 23:49:05.895000+00:00
SVN,parlgov,143,DS,Demokratska stranka,Democratic Party,1992,1996,5.0,1992,,,2012-12-30 23:34:39.255000+00:00,2021-03-12 10:13:54.847172+00:00,112,1479,2012-12-30 23:49:06.266000+00:00
SVN,parlgov,2669,DD,Dobra Drzava,Good Country,2018,2018,1.5,2018,,,2018-08-01 22:19:34.558490+00:00,2021-03-12 10:13:54.849503+00:00,25012,6133,2018-08-23 10:18:47.186239+00:00
SVN,parlgov,2754,DOM,Domovinska liga,Homeland League,2019,2019,1.7,2019,,,2019-07-26 05:36:27.726605+00:00,2021-03-12 10:13:54.851605+00:00,34591,7362,2019-07-30 13:43:07.020344+00:00
SVN,parlgov,2570,DZL,Driavljanska zelena lista,Civic Green List,1990,1990,2.0,1990,,,2015-09-16 20:33:44.064234+00:00,2021-03-12 10:13:54.853783+00:00,14976,4092,2015-09-21 17:05:52.342455+00:00
SVN,parlgov,1988,DL,Državljanska lista,Civic List,2011,2014,8.4,2011,,,2012-12-30 23:34:47.243000+00:00,2021-03-12 10:13:54.856193+00:00,157,98,2012-12-30 23:49:07.853000+00:00
SVN,parlgov,2022,GZS,Glas žensk Slovenije,Voice of Slovenian women,2004,2004,1.2,2004,,,2012-12-30 23:37:50.439000+00:00,2021-03-12 10:13:54.858574+00:00,1063,1039,2012-12-30 23:49:06.713000+00:00
SVN,parlgov,2241,KS,Krščanski socialisti,Christian Socialists,1992,1992,1.1,1992,,,2014-02-08 21:29:45.635497+00:00,2021-03-12 10:13:54.860937+00:00,3843,2098,2014-03-08 00:05:02.047036+00:00
SVN,parlgov,2670,L,Levica,The Left,2018,2019,9.3,2018,,,2018-08-01 22:19:32.630181+00:00,2021-03-12 10:13:54.865656+00:00,25010,6131,2018-08-23 10:17:41.952415+00:00
SVN,parlgov,1252,LDS,Liberalna demokracija Slovenije,Liberal Democracy of Slovenia,1990,2011,36.3,2000,,,2012-12-30 23:35:30.069000+00:00,2021-03-12 10:13:54.873257+00:00,384,975,2012-12-30 23:49:07.506000+00:00
SVN,parlgov,2243,LDSS,Liberalno demokratska stranka Slovenije,Liberal Democratic Party of Slovenia,1992,1992,1.4,1992,,,2014-02-08 21:29:54.389070+00:00,2021-03-12 10:13:54.875832+00:00,3917,2099,2014-03-08 00:05:32.011114+00:00
SVN,parlgov,2668,LMS,Lista Marjana Šarca,List of Marjan Sarec,2018,2019,12.6,2018,,,2018-08-01 22:19:27.976226+00:00,2021-03-12 10:13:54.878116+00:00,25006,6132,2018-08-23 10:18:10.929614+00:00
SVN,parlgov,1987,LZJ-PS,Lista Zorana Jankovića – Pozitivna Slovenija,Zoran Jankovic's List -- Positive Slovenia,2011,2014,28.5,2011,,,2012-12-30 23:34:32.946000+00:00,2021-03-12 10:13:54.881674+00:00,76,1773,2012-12-30 23:49:08.302000+00:00
SVN,parlgov,2573,NDS,Narodno demokratska stranka,National Democratic Party,1992,1992,2.2,1992,,,2015-09-16 20:33:53.743764+00:00,2021-03-12 10:13:54.908585+00:00,15046,318,2015-09-21 16:57:27.568143+00:00
SVN,parlgov,1047,NSI,Nova Slovenija – Krščanska ljudska stranka,New Slovenia -- Christian People's Party,1990,2019,14.5,1992,,,2012-12-30 23:34:31.696000+00:00,2021-03-12 10:13:54.913205+00:00,69,1618,2012-12-30 23:49:09.433000+00:00
SVN,parlgov,2338,PSS, Piratska stranka Slovenije,Slovenian Pirate Party,2014,2018,2.1,2018,,,2014-09-03 11:40:42.710867+00:00,2021-03-12 10:13:54.935274+00:00,7796,3099,2014-09-09 20:50:46.081804+00:00
SVN,parlgov,2755,Pose,Povežimo se,Let's Unite,2019,2019,1.7,2019,,,2019-07-26 05:36:25.673450+00:00,2021-03-12 10:13:54.939144+00:00,34582,7363,2019-07-30 13:44:06.385257+00:00
SVN,parlgov,2385,SS,Sanjska služba,Dream Job,2014,2014,3.5,2014,,,2015-02-19 11:45:25.040044+00:00,2021-03-12 10:13:54.967348+00:00,8091,3204,2015-02-20 15:20:14.204467+00:00
SVN,parlgov,2019,SO,Slovenija je naša,Slovenia is Ours,2004,2004,2.6,2004,,,2012-12-30 23:35:31.837000+00:00,2021-03-12 10:13:54.987353+00:00,393,740,2012-12-30 23:49:09.826000+00:00
SVN,parlgov,1371,SDZ,Slovenska demokratična zveza,Slovenian Democratic Union,1990,1990,9.5,1990,,,2012-12-30 23:38:11.187000+00:00,2021-03-12 10:13:55.001927+00:00,1164,761,2012-12-30 23:49:10.206000+00:00
SVN,parlgov,179,SDS,Slovenska demokratska stranka,Slovenian Democratic Party,1990,2019,29.3,2008,,,2012-12-30 23:36:05.711000+00:00,2021-03-12 10:13:55.010426+00:00,561,472,2012-12-30 23:49:10.552000+00:00
SVN,parlgov,16,SLS,Slovenska ljudska stranka,Slovenian People's Party,1990,2018,19.4,1996,,,2012-12-30 23:34:55.299000+00:00,2021-03-12 10:13:55.014846+00:00,201,764,2012-12-30 23:49:10.888000+00:00
SVN,parlgov,981,SNS,Slovenska nacionalna stranka,Slovenian National Party,1992,2019,10.0,1992,,,2012-12-30 23:37:05.803000+00:00,2021-03-12 10:13:55.068381+00:00,841,96,2012-12-30 23:49:11.394000+00:00
SVN,parlgov,875,SOS,Slovenska obrtniöka stranka,Slovenian Liberal Party,1990,1992,3.5,1990,,,2012-12-30 23:37:50.004000+00:00,2021-03-12 10:13:55.075271+00:00,1061,1188,2012-12-30 23:49:12.466000+00:00
SVN,parlgov,2275,SOPS,Slovenska obrtno podjetniška stranka,Slovenian Craftsmen and Entreprenerial Party,1990,1996,1.6,1990,,,2014-02-08 21:29:51.449726+00:00,2021-03-12 10:13:55.082626+00:00,3889,2097,2014-03-08 00:04:06.764151+00:00
SVN,parlgov,2245,SF,Slovenski forum,Slovenian Forum,1996,1996,1.1,1996,,,2014-02-08 21:29:49.791524+00:00,2021-03-12 10:13:55.090077+00:00,3877,2096,2014-03-08 00:03:22.636320+00:00
SVN,parlgov,317,SSS,Socialistična stranka Slovenije,Socialist Party of Slovenia,1990,1992,5.4,1990,,,2012-12-30 23:37:22.346000+00:00,2021-03-12 10:13:55.093910+00:00,924,1037,2012-12-30 23:49:12.130000+00:00
SVN,parlgov,2386,S,Solidarnost ,Solidarity,2014,2014,1.7,2014,,,2015-02-19 11:45:27.362952+00:00,2021-03-12 10:13:55.114656+00:00,8096,3220,2015-02-20 18:15:22.988947+00:00
SVN,parlgov,1946,LIPA,Stranka Lipa,Party Lime Tree,2008,2008,1.8,2008,,,2012-12-30 23:35:22.302000+00:00,2021-03-12 10:13:55.136982+00:00,342,881,2012-12-30 23:49:12.790000+00:00
SVN,parlgov,2333,SMC,Stranka Mira Cerarja,Party of Miro Cerar,2014,2019,34.5,2014,,,2014-09-03 11:40:49.766548+00:00,2021-03-12 10:13:55.150312+00:00,7846,3098,2014-09-09 20:50:26.309319+00:00
SVN,parlgov,1512,SMS,Stranka mladih Slovenije,Youth Party of Slovenia,2000,2009,4.3,2000,,,2012-12-30 23:34:56.194000+00:00,2021-03-12 10:13:55.161288+00:00,206,1401,2012-12-30 23:49:13.192000+00:00
SVN,parlgov,2244,SN,Stranka neodvisnih,Party of Independence,1992,1992,1.4,1992,,,2014-02-08 21:29:43.057758+00:00,2021-03-12 10:13:55.180482+00:00,3827,2100,2014-03-08 00:06:01.491142+00:00
SVN,parlgov,1989,TRS,Stranka za trajnostni razvoj Slovenije,Party for Sustainable Development of Slovenia,2011,2011,1.2,2011,,,2012-12-30 23:34:21.295000+00:00,2021-03-12 10:13:55.190015+00:00,7,1015,2012-12-30 23:49:13.552000+00:00
SVN,parlgov,2384,V,Verjamem,I Believe ,2014,2014,10.3,2014,,,2015-02-19 11:45:30.282571+00:00,2021-03-12 10:13:55.196083+00:00,8102,3205,2015-02-20 15:21:07.387285+00:00
SVN,parlgov,326,Zares,Zares,For Real,2008,2009,9.4,2008,,,2012-12-30 23:37:52.162000+00:00,2021-03-12 10:13:55.199866+00:00,1072,474,2012-12-30 23:49:14.054000+00:00
SVN,parlgov,2337,ZaAB,Zavezništvo Alenke Bratušek,Alliance of Alenka Bratusek,2014,2019,5.1,2018,,,2014-09-03 11:40:47.625837+00:00,2021-03-12 10:13:55.203264+00:00,7830,3114,2014-09-10 13:45:50.263915+00:00
SVN,parlgov,2334,ZdLe,Združena levica,United Left,2014,2014,6.0,2014,,,2014-09-03 11:40:40.593678+00:00,2021-03-12 10:13:55.208928+00:00,7779,4714,2015-12-13 18:21:28.571105+00:00
SVN,parlgov,706,ZL-SD,Združena lista – Socialni demokrati,United List -- Social Democrats,1990,2019,30.4,2008,,,2012-12-30 23:35:10.409000+00:00,2021-03-12 10:13:55.212060+00:00,281,1403,2012-12-30 23:49:14.479000+00:00
SVN,parlgov,1619,ZS,Zeleni Slovenije,Greens of Slovenia,1990,2019,8.8,1990,,,2012-12-30 23:38:07.913000+00:00,2021-03-12 10:13:55.220144+00:00,1150,1494,2012-12-30 23:49:14.882000+00:00
SVN,parlgov,2571,ZEO,Zveza za enakopravnost obCanov,League for Citizens' Equality,1990,1990,2.5,1990,,,2015-09-16 20:33:46.716959+00:00,2021-03-12 10:13:55.225946+00:00,14992,4093,2015-09-21 17:06:42.860619+00:00
ESP,parlgov,73,ARM,Agrupación Ruiz-Mateos,Ruiz-Mateos List,1989,1989,1.1,1989,,,2012-12-30 23:35:40.006000+00:00,2021-03-12 10:13:55.229928+00:00,435,841,2012-12-30 23:42:55.819000+00:00
ESP,parlgov,645,AP-P,Alianza-Partido Popular,People's Alliance-Party,1977,2019,45.2,2000,,,2012-12-30 23:35:09.638000+00:00,2021-03-12 10:13:55.235967+00:00,277,441,2012-12-30 23:43:06.968000+00:00
ESP,parlgov,385,Bai,Bai,Yes,2004,2011,0.2,2008,,,2012-12-30 23:38:13.464000+00:00,2021-03-12 10:13:55.239934+00:00,1172,611,2012-12-30 23:43:05.096000+00:00
ESP,parlgov,520,BNG,Bloque Nacionalista Galego,Galician Nationalist Bloc,1996,2019,1.3,2000,,,2012-12-30 23:35:40.967000+00:00,2021-03-12 10:13:55.243137+00:00,440,1011,2012-12-30 23:42:56.592000+00:00
ESP,parlgov,2792,CUP,Candidatura d'Unitat Popular,Popular Unity Candidacy,2019,2019,1.0,2019,,,2020-12-08 14:37:30.800244+00:00,2021-03-12 10:13:55.251034+00:00,48913,8357,2020-12-08 14:37:30.828543+00:00
ESP,parlgov,637,CDS,Centró Democrático y Social,Democratic and Social Centre,1982,1994,9.3,1986,,,2012-12-30 23:36:57.310000+00:00,2021-03-12 10:13:55.254332+00:00,799,1248,2012-12-30 23:42:56.972000+00:00
ESP,parlgov,2375,Cs,Ciudadanos – Partido de la Ciudadanía,Citizens -- Party of the Citizenry,2014,2019,15.9,2019,,,2015-02-19 11:45:29.487943+00:00,2021-03-12 10:13:55.276043+00:00,8100,3217,2015-02-20 18:14:29.977930+00:00
ESP,parlgov,234,CC,Coalición Canaria,Canary Coalition,1993,2019,1.1,2000,,,2012-12-30 23:34:39.824000+00:00,2021-03-12 10:13:55.279935+00:00,115,81,2012-12-30 23:42:57.644000+00:00
ESP,parlgov,2084,EDC,Coalición Electoral Equipo de la Democracia Cristiana,Electoral Coalition of Christian Democratic Team,1977,1977,1.2,1977,,,2012-12-30 23:35:18.087000+00:00,2021-03-12 10:13:55.284200+00:00,322,984,2012-12-30 23:42:58.047000+00:00
ESP,parlgov,2172,C-NE,Coalicion Nacionalista-Europea,European-Nationalist Coalition,1989,2004,3.2,1999,,,2014-02-08 21:29:47.240112+00:00,2021-03-12 10:13:55.287926+00:00,3855,2539,2014-06-28 19:51:17.260747+00:00
ESP,parlgov,771,CEP,Coalición por la Europa de los Pueblos,For the Europe of the Peoples,1987,2014,5.4,2014,,,2012-12-30 23:36:19.905000+00:00,2021-03-12 10:13:55.292116+00:00,625,5853,2018-02-02 22:13:14.421785+00:00
ESP,parlgov,2607,C|AV,Compromís | A la valenciana,Compromise | A la valenciana,2015,2019,2.7,2016,,,2016-02-07 10:38:03.693501+00:00,2021-03-12 10:13:55.301112+00:00,15904,8271,2020-03-22 17:16:58.858340+00:00
ESP,parlgov,2325,CV,Confederación de los Verdes,Confederation of the Greens,1989,1989,1.0,1989,,,2014-06-14 13:06:12.035608+00:00,2021-03-12 10:13:55.303549+00:00,5713,2457,2014-06-14 22:03:02.902568+00:00
ESP,parlgov,2605,CDC|JxCat,Convergència Democràtica | Junts per Catalunya,Democratic Convergence | Together for Catalonia,2015,2019,2.2,2015,,,2016-02-07 10:38:00.228211+00:00,2021-03-12 10:13:55.320877+00:00,15901,4795,2016-02-10 14:55:42.996687+00:00
ESP,parlgov,894,CiU,Convergència i Unió,Convergence and Union,1977,2011,5.1,1989,,,2012-12-30 23:36:00.636000+00:00,2021-03-12 10:13:55.323566+00:00,537,139,2012-12-30 23:42:59.494000+00:00
ESP,parlgov,2606,ECP,En Comú Podem,In Common We Can,2015,2019,3.7,2015,,,2016-02-07 10:37:59.140131+00:00,2021-03-12 10:13:55.326025+00:00,15899,8031,2019-11-18 15:03:57.992421+00:00
ESP,parlgov,2604,EM|GCE,En Marea | Grupo Común da Esquerda,En Masse | Common Group of the Left,2015,2019,1.6,2015,,,2016-02-07 10:38:01.949014+00:00,2021-03-12 10:13:55.328199+00:00,15902,5873,2018-04-27 17:14:45.807739+00:00
ESP,parlgov,2804,Equo,Equo,Equo,2011,2019,1.5,2019,,,2020-12-08 14:37:38.275933+00:00,2021-03-12 10:13:55.345031+00:00,48920,8637,2020-12-08 14:40:06.852496+00:00
ESP,parlgov,757,ERC,Esquerra Republicana de Catalunya,Republican Left of Catalonia,1977,2019,3.9,2019,,,2012-12-30 23:34:58.041000+00:00,2021-03-12 10:13:55.347801+00:00,216,848,2012-12-30 23:42:59.904000+00:00
ESP,parlgov,1657,EP-V,Europa de los Pueblos – Verdes,Europe of the People -- The Greens,2004,2019,2.5,2009,,,2012-12-30 23:35:46.496000+00:00,2021-03-12 10:13:55.349939+00:00,469,1643,2018-02-02 22:12:51.407458+00:00
ESP,parlgov,2603,EHB,Euskal Herria Bildu,Basque Country Unite,2015,2019,1.1,2019,,,2019-07-26 05:36:38.525252+00:00,2021-03-12 10:13:55.370217+00:00,34621,5668,2019-07-26 05:36:38.554776+00:00
ESP,parlgov,845,EA,Eusko Alkartasuna,Basque Solidarity,1989,2011,1.4,2011,,,2012-12-30 23:35:20.334000+00:00,2021-03-12 10:13:55.407840+00:00,332,1324,2012-12-30 23:43:01.022000+00:00
ESP,parlgov,1026,EE,Euzkadiko Ezkerra,Basque Left,1977,1989,0.5,1986,,,2012-12-30 23:37:38.118000+00:00,2021-03-12 10:13:55.434456+00:00,1003,1326,2012-12-30 23:43:01.403000+00:00
ESP,parlgov,1317,HB,Herri Batasuna,United People,1979,1999,1.1,1986,,,2012-12-30 23:37:07.250000+00:00,2021-03-12 10:13:55.453564+00:00,848,473,2012-12-30 23:43:03.239000+00:00
ESP,parlgov,681,II-SP,Iniciativa Internacionalista – La Solidaridad entre los Pueblos,Internationalist Initiative -- Solidarity between Peoples,2009,2009,1.1,2009,,,2012-12-30 23:35:43.888000+00:00,2021-03-12 10:13:55.465481+00:00,455,1141,2012-12-30 23:43:03.630000+00:00
ESP,parlgov,121,IP,Izquierda de los Pueblos,Left of the Peoples,1987,1999,1.9,1989,,,2012-12-30 23:34:49.333000+00:00,2021-03-12 10:13:55.499376+00:00,169,1437,2012-12-30 23:43:04.736000+00:00
